id,dataset_name,dataset_group,input_size,horizon,num_layers,hidden_size,max_steps,learning_rate,batch_size,scaler_type,total_params,gradient_norm,model_variance,seed,smape,is_better,mlp.0.weight_mean,mlp.0.weight_median,mlp.0.weight_std,mlp.0.weight_max,mlp.0.weight_min,mlp.0.weight_frobenius_norm,mlp.0.weight_spectral_norm,mlp.0.weight_alpha,mlp.0.weight_alpha_hat,mlp.0.weight_var,mlp.1.weight_mean,mlp.1.weight_median,mlp.1.weight_std,mlp.1.weight_max,mlp.1.weight_min,mlp.1.weight_frobenius_norm,mlp.1.weight_spectral_norm,mlp.1.weight_alpha,mlp.1.weight_alpha_hat,mlp.1.weight_var,mlp.2.weight_mean,mlp.2.weight_median,mlp.2.weight_std,mlp.2.weight_max,mlp.2.weight_min,mlp.2.weight_frobenius_norm,mlp.2.weight_spectral_norm,mlp.2.weight_alpha,mlp.2.weight_alpha_hat,mlp.2.weight_var,out.weight_mean,out.weight_median,out.weight_std,out.weight_max,out.weight_min,out.weight_frobenius_norm,out.weight_spectral_norm,out.weight_alpha,out.weight_alpha_hat,out.weight_var
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_identity_seed_42,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,identity,320,0.0,0.04404361546039581,42,0.08665895462036133,False,0.0719136968255043,0.07534432411193848,0.16396044194698334,0.3648669421672821,-0.30167216062545776,1.7542070150375366,0.9711660742759705,1.55753377349097,2.0594739254811296,0.02688302844762802,0.05521879345178604,0.08376748859882355,0.23357518017292023,0.45152759552001953,-0.3661188781261444,1.9201080799102783,1.2887883186340332,1.219973059790725,1.980965252047965,0.05455736815929413,0.09757699072360992,0.0576908215880394,0.2520076036453247,0.688414454460144,-0.3024485111236572,2.161911725997925,1.5556483268737793,1.1790276348699302,3.054884871178327,0.06350783258676529,0.11519317328929901,0.12389689683914185,0.19213154911994934,0.5065245628356934,-0.2582804560661316,1.7921428680419922,1.1508809328079224,1.1330851429316444,1.380503663880655,0.036914534866809845
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_identity_seed_123,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,identity,320,0.0,0.04404361546039581,123,0.08665895462036133,False,0.0719136968255043,0.07534432411193848,0.16396044194698334,0.3648669421672821,-0.30167216062545776,1.7542070150375366,0.9711660742759705,1.55753377349097,2.0594739254811296,0.02688302844762802,0.05521879345178604,0.08376748859882355,0.23357518017292023,0.45152759552001953,-0.3661188781261444,1.9201080799102783,1.2887883186340332,1.219973059790725,1.980965252047965,0.05455736815929413,0.09757699072360992,0.0576908215880394,0.2520076036453247,0.688414454460144,-0.3024485111236572,2.161911725997925,1.5556483268737793,1.1790276348699302,3.054884871178327,0.06350783258676529,0.11519317328929901,0.12389689683914185,0.19213154911994934,0.5065245628356934,-0.2582804560661316,1.7921428680419922,1.1508809328079224,1.1330851429316444,1.380503663880655,0.036914534866809845
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_identity_seed_456,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,identity,320,0.0,0.04404361546039581,456,0.08665895462036133,False,0.0719136968255043,0.07534432411193848,0.16396044194698334,0.3648669421672821,-0.30167216062545776,1.7542070150375366,0.9711660742759705,1.55753377349097,2.0594739254811296,0.02688302844762802,0.05521879345178604,0.08376748859882355,0.23357518017292023,0.45152759552001953,-0.3661188781261444,1.9201080799102783,1.2887883186340332,1.219973059790725,1.980965252047965,0.05455736815929413,0.09757699072360992,0.0576908215880394,0.2520076036453247,0.688414454460144,-0.3024485111236572,2.161911725997925,1.5556483268737793,1.1790276348699302,3.054884871178327,0.06350783258676529,0.11519317328929901,0.12389689683914185,0.19213154911994934,0.5065245628356934,-0.2582804560661316,1.7921428680419922,1.1508809328079224,1.1330851429316444,1.380503663880655,0.036914534866809845
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_identity_seed_789,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,identity,320,0.0,0.04404361546039581,789,0.08665895462036133,False,0.0719136968255043,0.07534432411193848,0.16396044194698334,0.3648669421672821,-0.30167216062545776,1.7542070150375366,0.9711660742759705,1.55753377349097,2.0594739254811296,0.02688302844762802,0.05521879345178604,0.08376748859882355,0.23357518017292023,0.45152759552001953,-0.3661188781261444,1.9201080799102783,1.2887883186340332,1.219973059790725,1.980965252047965,0.05455736815929413,0.09757699072360992,0.0576908215880394,0.2520076036453247,0.688414454460144,-0.3024485111236572,2.161911725997925,1.5556483268737793,1.1790276348699302,3.054884871178327,0.06350783258676529,0.11519317328929901,0.12389689683914185,0.19213154911994934,0.5065245628356934,-0.2582804560661316,1.7921428680419922,1.1508809328079224,1.1330851429316444,1.380503663880655,0.036914534866809845
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_identity_seed_1011,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,identity,320,0.0,0.04404361546039581,1011,0.08665895462036133,False,0.0719136968255043,0.07534432411193848,0.16396044194698334,0.3648669421672821,-0.30167216062545776,1.7542070150375366,0.9711660742759705,1.55753377349097,2.0594739254811296,0.02688302844762802,0.05521879345178604,0.08376748859882355,0.23357518017292023,0.45152759552001953,-0.3661188781261444,1.9201080799102783,1.2887883186340332,1.219973059790725,1.980965252047965,0.05455736815929413,0.09757699072360992,0.0576908215880394,0.2520076036453247,0.688414454460144,-0.3024485111236572,2.161911725997925,1.5556483268737793,1.1790276348699302,3.054884871178327,0.06350783258676529,0.11519317328929901,0.12389689683914185,0.19213154911994934,0.5065245628356934,-0.2582804560661316,1.7921428680419922,1.1508809328079224,1.1330851429316444,1.380503663880655,0.036914534866809845
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_identity_seed_1213,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,identity,320,0.0,0.04404361546039581,1213,0.08665895462036133,False,0.0719136968255043,0.07534432411193848,0.16396044194698334,0.3648669421672821,-0.30167216062545776,1.7542070150375366,0.9711660742759705,1.55753377349097,2.0594739254811296,0.02688302844762802,0.05521879345178604,0.08376748859882355,0.23357518017292023,0.45152759552001953,-0.3661188781261444,1.9201080799102783,1.2887883186340332,1.219973059790725,1.980965252047965,0.05455736815929413,0.09757699072360992,0.0576908215880394,0.2520076036453247,0.688414454460144,-0.3024485111236572,2.161911725997925,1.5556483268737793,1.1790276348699302,3.054884871178327,0.06350783258676529,0.11519317328929901,0.12389689683914185,0.19213154911994934,0.5065245628356934,-0.2582804560661316,1.7921428680419922,1.1508809328079224,1.1330851429316444,1.380503663880655,0.036914534866809845
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_identity_seed_1415,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,identity,320,0.0,0.04404361546039581,1415,0.08665895462036133,False,0.0719136968255043,0.07534432411193848,0.16396044194698334,0.3648669421672821,-0.30167216062545776,1.7542070150375366,0.9711660742759705,1.55753377349097,2.0594739254811296,0.02688302844762802,0.05521879345178604,0.08376748859882355,0.23357518017292023,0.45152759552001953,-0.3661188781261444,1.9201080799102783,1.2887883186340332,1.219973059790725,1.980965252047965,0.05455736815929413,0.09757699072360992,0.0576908215880394,0.2520076036453247,0.688414454460144,-0.3024485111236572,2.161911725997925,1.5556483268737793,1.1790276348699302,3.054884871178327,0.06350783258676529,0.11519317328929901,0.12389689683914185,0.19213154911994934,0.5065245628356934,-0.2582804560661316,1.7921428680419922,1.1508809328079224,1.1330851429316444,1.380503663880655,0.036914534866809845
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_identity_seed_1617,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,identity,320,0.0,0.04404361546039581,1617,0.08665895462036133,False,0.0719136968255043,0.07534432411193848,0.16396044194698334,0.3648669421672821,-0.30167216062545776,1.7542070150375366,0.9711660742759705,1.55753377349097,2.0594739254811296,0.02688302844762802,0.05521879345178604,0.08376748859882355,0.23357518017292023,0.45152759552001953,-0.3661188781261444,1.9201080799102783,1.2887883186340332,1.219973059790725,1.980965252047965,0.05455736815929413,0.09757699072360992,0.0576908215880394,0.2520076036453247,0.688414454460144,-0.3024485111236572,2.161911725997925,1.5556483268737793,1.1790276348699302,3.054884871178327,0.06350783258676529,0.11519317328929901,0.12389689683914185,0.19213154911994934,0.5065245628356934,-0.2582804560661316,1.7921428680419922,1.1508809328079224,1.1330851429316444,1.380503663880655,0.036914534866809845
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_identity_seed_1819,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,identity,320,0.0,0.04404361546039581,1819,0.08665895462036133,False,0.0719136968255043,0.07534432411193848,0.16396044194698334,0.3648669421672821,-0.30167216062545776,1.7542070150375366,0.9711660742759705,1.55753377349097,2.0594739254811296,0.02688302844762802,0.05521879345178604,0.08376748859882355,0.23357518017292023,0.45152759552001953,-0.3661188781261444,1.9201080799102783,1.2887883186340332,1.219973059790725,1.980965252047965,0.05455736815929413,0.09757699072360992,0.0576908215880394,0.2520076036453247,0.688414454460144,-0.3024485111236572,2.161911725997925,1.5556483268737793,1.1790276348699302,3.054884871178327,0.06350783258676529,0.11519317328929901,0.12389689683914185,0.19213154911994934,0.5065245628356934,-0.2582804560661316,1.7921428680419922,1.1508809328079224,1.1330851429316444,1.380503663880655,0.036914534866809845
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_identity_seed_2021,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,identity,320,0.0,0.04404361546039581,2021,0.08665895462036133,False,0.0719136968255043,0.07534432411193848,0.16396044194698334,0.3648669421672821,-0.30167216062545776,1.7542070150375366,0.9711660742759705,1.55753377349097,2.0594739254811296,0.02688302844762802,0.05521879345178604,0.08376748859882355,0.23357518017292023,0.45152759552001953,-0.3661188781261444,1.9201080799102783,1.2887883186340332,1.219973059790725,1.980965252047965,0.05455736815929413,0.09757699072360992,0.0576908215880394,0.2520076036453247,0.688414454460144,-0.3024485111236572,2.161911725997925,1.5556483268737793,1.1790276348699302,3.054884871178327,0.06350783258676529,0.11519317328929901,0.12389689683914185,0.19213154911994934,0.5065245628356934,-0.2582804560661316,1.7921428680419922,1.1508809328079224,1.1330851429316444,1.380503663880655,0.036914534866809845
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_standard_seed_42,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,standard,320,0.0,0.061150699853897095,42,0.07457757741212845,True,0.04964065924286842,0.01764453388750553,0.23261630535125732,0.5394612550735474,-0.5741751194000244,2.330483913421631,1.4615473747253418,1.4510407729764756,2.5018490553156694,0.054110344499349594,0.037713490426540375,0.092533640563488,0.2902136445045471,0.6065514087677002,-0.7496801614761353,2.341230630874634,1.5750484466552734,1.266633603342608,2.059290815544499,0.08422395586967468,0.016292991116642952,-0.014713900163769722,0.2640495300292969,0.8556697964668274,-0.6113206744194031,2.1164138317108154,1.3762363195419312,1.1263401849740438,2.4575869198934956,0.06972215324640274,0.04139719530940056,0.03632514178752899,0.19602365791797638,0.4473295211791992,-0.33758440613746643,1.6027777194976807,0.9400919079780579,1.2491616730290047,1.415993677467007,0.038425274193286896
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_standard_seed_123,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,standard,320,0.0,0.061150699853897095,123,0.07457757741212845,True,0.04964065924286842,0.01764453388750553,0.23261630535125732,0.5394612550735474,-0.5741751194000244,2.330483913421631,1.4615473747253418,1.4510407729764756,2.5018490553156694,0.054110344499349594,0.037713490426540375,0.092533640563488,0.2902136445045471,0.6065514087677002,-0.7496801614761353,2.341230630874634,1.5750484466552734,1.266633603342608,2.059290815544499,0.08422395586967468,0.016292991116642952,-0.014713900163769722,0.2640495300292969,0.8556697964668274,-0.6113206744194031,2.1164138317108154,1.3762363195419312,1.1263401849740438,2.4575869198934956,0.06972215324640274,0.04139719530940056,0.03632514178752899,0.19602365791797638,0.4473295211791992,-0.33758440613746643,1.6027777194976807,0.9400919079780579,1.2491616730290047,1.415993677467007,0.038425274193286896
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_standard_seed_456,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,standard,320,0.0,0.061150699853897095,456,0.07457757741212845,True,0.04964065924286842,0.01764453388750553,0.23261630535125732,0.5394612550735474,-0.5741751194000244,2.330483913421631,1.4615473747253418,1.4510407729764756,2.5018490553156694,0.054110344499349594,0.037713490426540375,0.092533640563488,0.2902136445045471,0.6065514087677002,-0.7496801614761353,2.341230630874634,1.5750484466552734,1.266633603342608,2.059290815544499,0.08422395586967468,0.016292991116642952,-0.014713900163769722,0.2640495300292969,0.8556697964668274,-0.6113206744194031,2.1164138317108154,1.3762363195419312,1.1263401849740438,2.4575869198934956,0.06972215324640274,0.04139719530940056,0.03632514178752899,0.19602365791797638,0.4473295211791992,-0.33758440613746643,1.6027777194976807,0.9400919079780579,1.2491616730290047,1.415993677467007,0.038425274193286896
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_standard_seed_789,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,standard,320,0.0,0.061150699853897095,789,0.07457757741212845,True,0.04964065924286842,0.01764453388750553,0.23261630535125732,0.5394612550735474,-0.5741751194000244,2.330483913421631,1.4615473747253418,1.4510407729764756,2.5018490553156694,0.054110344499349594,0.037713490426540375,0.092533640563488,0.2902136445045471,0.6065514087677002,-0.7496801614761353,2.341230630874634,1.5750484466552734,1.266633603342608,2.059290815544499,0.08422395586967468,0.016292991116642952,-0.014713900163769722,0.2640495300292969,0.8556697964668274,-0.6113206744194031,2.1164138317108154,1.3762363195419312,1.1263401849740438,2.4575869198934956,0.06972215324640274,0.04139719530940056,0.03632514178752899,0.19602365791797638,0.4473295211791992,-0.33758440613746643,1.6027777194976807,0.9400919079780579,1.2491616730290047,1.415993677467007,0.038425274193286896
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_standard_seed_1011,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,standard,320,0.0,0.061150699853897095,1011,0.07457757741212845,True,0.04964065924286842,0.01764453388750553,0.23261630535125732,0.5394612550735474,-0.5741751194000244,2.330483913421631,1.4615473747253418,1.4510407729764756,2.5018490553156694,0.054110344499349594,0.037713490426540375,0.092533640563488,0.2902136445045471,0.6065514087677002,-0.7496801614761353,2.341230630874634,1.5750484466552734,1.266633603342608,2.059290815544499,0.08422395586967468,0.016292991116642952,-0.014713900163769722,0.2640495300292969,0.8556697964668274,-0.6113206744194031,2.1164138317108154,1.3762363195419312,1.1263401849740438,2.4575869198934956,0.06972215324640274,0.04139719530940056,0.03632514178752899,0.19602365791797638,0.4473295211791992,-0.33758440613746643,1.6027777194976807,0.9400919079780579,1.2491616730290047,1.415993677467007,0.038425274193286896
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_standard_seed_1213,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,standard,320,0.0,0.061150699853897095,1213,0.07457757741212845,True,0.04964065924286842,0.01764453388750553,0.23261630535125732,0.5394612550735474,-0.5741751194000244,2.330483913421631,1.4615473747253418,1.4510407729764756,2.5018490553156694,0.054110344499349594,0.037713490426540375,0.092533640563488,0.2902136445045471,0.6065514087677002,-0.7496801614761353,2.341230630874634,1.5750484466552734,1.266633603342608,2.059290815544499,0.08422395586967468,0.016292991116642952,-0.014713900163769722,0.2640495300292969,0.8556697964668274,-0.6113206744194031,2.1164138317108154,1.3762363195419312,1.1263401849740438,2.4575869198934956,0.06972215324640274,0.04139719530940056,0.03632514178752899,0.19602365791797638,0.4473295211791992,-0.33758440613746643,1.6027777194976807,0.9400919079780579,1.2491616730290047,1.415993677467007,0.038425274193286896
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_standard_seed_1415,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,standard,320,0.0,0.061150699853897095,1415,0.07457757741212845,True,0.04964065924286842,0.01764453388750553,0.23261630535125732,0.5394612550735474,-0.5741751194000244,2.330483913421631,1.4615473747253418,1.4510407729764756,2.5018490553156694,0.054110344499349594,0.037713490426540375,0.092533640563488,0.2902136445045471,0.6065514087677002,-0.7496801614761353,2.341230630874634,1.5750484466552734,1.266633603342608,2.059290815544499,0.08422395586967468,0.016292991116642952,-0.014713900163769722,0.2640495300292969,0.8556697964668274,-0.6113206744194031,2.1164138317108154,1.3762363195419312,1.1263401849740438,2.4575869198934956,0.06972215324640274,0.04139719530940056,0.03632514178752899,0.19602365791797638,0.4473295211791992,-0.33758440613746643,1.6027777194976807,0.9400919079780579,1.2491616730290047,1.415993677467007,0.038425274193286896
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_standard_seed_1617,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,standard,320,0.0,0.061150699853897095,1617,0.07457757741212845,True,0.04964065924286842,0.01764453388750553,0.23261630535125732,0.5394612550735474,-0.5741751194000244,2.330483913421631,1.4615473747253418,1.4510407729764756,2.5018490553156694,0.054110344499349594,0.037713490426540375,0.092533640563488,0.2902136445045471,0.6065514087677002,-0.7496801614761353,2.341230630874634,1.5750484466552734,1.266633603342608,2.059290815544499,0.08422395586967468,0.016292991116642952,-0.014713900163769722,0.2640495300292969,0.8556697964668274,-0.6113206744194031,2.1164138317108154,1.3762363195419312,1.1263401849740438,2.4575869198934956,0.06972215324640274,0.04139719530940056,0.03632514178752899,0.19602365791797638,0.4473295211791992,-0.33758440613746643,1.6027777194976807,0.9400919079780579,1.2491616730290047,1.415993677467007,0.038425274193286896
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_standard_seed_1819,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,standard,320,0.0,0.061150699853897095,1819,0.07457757741212845,True,0.04964065924286842,0.01764453388750553,0.23261630535125732,0.5394612550735474,-0.5741751194000244,2.330483913421631,1.4615473747253418,1.4510407729764756,2.5018490553156694,0.054110344499349594,0.037713490426540375,0.092533640563488,0.2902136445045471,0.6065514087677002,-0.7496801614761353,2.341230630874634,1.5750484466552734,1.266633603342608,2.059290815544499,0.08422395586967468,0.016292991116642952,-0.014713900163769722,0.2640495300292969,0.8556697964668274,-0.6113206744194031,2.1164138317108154,1.3762363195419312,1.1263401849740438,2.4575869198934956,0.06972215324640274,0.04139719530940056,0.03632514178752899,0.19602365791797638,0.4473295211791992,-0.33758440613746643,1.6027777194976807,0.9400919079780579,1.2491616730290047,1.415993677467007,0.038425274193286896
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_standard_seed_2021,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,standard,320,0.0,0.061150699853897095,2021,0.07457757741212845,True,0.04964065924286842,0.01764453388750553,0.23261630535125732,0.5394612550735474,-0.5741751194000244,2.330483913421631,1.4615473747253418,1.4510407729764756,2.5018490553156694,0.054110344499349594,0.037713490426540375,0.092533640563488,0.2902136445045471,0.6065514087677002,-0.7496801614761353,2.341230630874634,1.5750484466552734,1.266633603342608,2.059290815544499,0.08422395586967468,0.016292991116642952,-0.014713900163769722,0.2640495300292969,0.8556697964668274,-0.6113206744194031,2.1164138317108154,1.3762363195419312,1.1263401849740438,2.4575869198934956,0.06972215324640274,0.04139719530940056,0.03632514178752899,0.19602365791797638,0.4473295211791992,-0.33758440613746643,1.6027777194976807,0.9400919079780579,1.2491616730290047,1.415993677467007,0.038425274193286896
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_robust_seed_42,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,robust,320,0.0,0.056639377027750015,42,0.0740586593747139,True,0.045867919921875,0.04670185595750809,0.22715120017528534,0.6317053437232971,-0.5303500890731812,2.270538806915283,1.5738611221313477,1.453796224586672,2.3207560989270077,0.05159766599535942,0.06603461503982544,0.09319884330034256,0.27024105191230774,0.5648185610771179,-0.7904040217399597,2.225536346435547,1.532136082649231,1.2310103003853816,2.5966423946660004,0.07303023338317871,0.026504848152399063,0.021228449419140816,0.25805550813674927,0.8782788515090942,-0.45721983909606934,2.0753047466278076,1.3207014799118042,1.22610859219395,2.3576639941219746,0.06659264117479324,0.0716230645775795,0.04974915832281113,0.18890376389026642,0.47037237882614136,-0.2224469631910324,1.6162077188491821,0.9244232773780823,1.1299248326300502,1.1034335987229447,0.035684630274772644
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_robust_seed_123,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,robust,320,0.0,0.056639377027750015,123,0.0740586593747139,True,0.045867919921875,0.04670185595750809,0.22715120017528534,0.6317053437232971,-0.5303500890731812,2.270538806915283,1.5738611221313477,1.453796224586672,2.3207560989270077,0.05159766599535942,0.06603461503982544,0.09319884330034256,0.27024105191230774,0.5648185610771179,-0.7904040217399597,2.225536346435547,1.532136082649231,1.2310103003853816,2.5966423946660004,0.07303023338317871,0.026504848152399063,0.021228449419140816,0.25805550813674927,0.8782788515090942,-0.45721983909606934,2.0753047466278076,1.3207014799118042,1.22610859219395,2.3576639941219746,0.06659264117479324,0.0716230645775795,0.04974915832281113,0.18890376389026642,0.47037237882614136,-0.2224469631910324,1.6162077188491821,0.9244232773780823,1.1299248326300502,1.1034335987229447,0.035684630274772644
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_robust_seed_456,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,robust,320,0.0,0.056639377027750015,456,0.0740586593747139,True,0.045867919921875,0.04670185595750809,0.22715120017528534,0.6317053437232971,-0.5303500890731812,2.270538806915283,1.5738611221313477,1.453796224586672,2.3207560989270077,0.05159766599535942,0.06603461503982544,0.09319884330034256,0.27024105191230774,0.5648185610771179,-0.7904040217399597,2.225536346435547,1.532136082649231,1.2310103003853816,2.5966423946660004,0.07303023338317871,0.026504848152399063,0.021228449419140816,0.25805550813674927,0.8782788515090942,-0.45721983909606934,2.0753047466278076,1.3207014799118042,1.22610859219395,2.3576639941219746,0.06659264117479324,0.0716230645775795,0.04974915832281113,0.18890376389026642,0.47037237882614136,-0.2224469631910324,1.6162077188491821,0.9244232773780823,1.1299248326300502,1.1034335987229447,0.035684630274772644
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_robust_seed_789,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,robust,320,0.0,0.056639377027750015,789,0.0740586593747139,True,0.045867919921875,0.04670185595750809,0.22715120017528534,0.6317053437232971,-0.5303500890731812,2.270538806915283,1.5738611221313477,1.453796224586672,2.3207560989270077,0.05159766599535942,0.06603461503982544,0.09319884330034256,0.27024105191230774,0.5648185610771179,-0.7904040217399597,2.225536346435547,1.532136082649231,1.2310103003853816,2.5966423946660004,0.07303023338317871,0.026504848152399063,0.021228449419140816,0.25805550813674927,0.8782788515090942,-0.45721983909606934,2.0753047466278076,1.3207014799118042,1.22610859219395,2.3576639941219746,0.06659264117479324,0.0716230645775795,0.04974915832281113,0.18890376389026642,0.47037237882614136,-0.2224469631910324,1.6162077188491821,0.9244232773780823,1.1299248326300502,1.1034335987229447,0.035684630274772644
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_robust_seed_1011,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,robust,320,0.0,0.056639377027750015,1011,0.0740586593747139,True,0.045867919921875,0.04670185595750809,0.22715120017528534,0.6317053437232971,-0.5303500890731812,2.270538806915283,1.5738611221313477,1.453796224586672,2.3207560989270077,0.05159766599535942,0.06603461503982544,0.09319884330034256,0.27024105191230774,0.5648185610771179,-0.7904040217399597,2.225536346435547,1.532136082649231,1.2310103003853816,2.5966423946660004,0.07303023338317871,0.026504848152399063,0.021228449419140816,0.25805550813674927,0.8782788515090942,-0.45721983909606934,2.0753047466278076,1.3207014799118042,1.22610859219395,2.3576639941219746,0.06659264117479324,0.0716230645775795,0.04974915832281113,0.18890376389026642,0.47037237882614136,-0.2224469631910324,1.6162077188491821,0.9244232773780823,1.1299248326300502,1.1034335987229447,0.035684630274772644
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_robust_seed_1213,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,robust,320,0.0,0.056639377027750015,1213,0.0740586593747139,True,0.045867919921875,0.04670185595750809,0.22715120017528534,0.6317053437232971,-0.5303500890731812,2.270538806915283,1.5738611221313477,1.453796224586672,2.3207560989270077,0.05159766599535942,0.06603461503982544,0.09319884330034256,0.27024105191230774,0.5648185610771179,-0.7904040217399597,2.225536346435547,1.532136082649231,1.2310103003853816,2.5966423946660004,0.07303023338317871,0.026504848152399063,0.021228449419140816,0.25805550813674927,0.8782788515090942,-0.45721983909606934,2.0753047466278076,1.3207014799118042,1.22610859219395,2.3576639941219746,0.06659264117479324,0.0716230645775795,0.04974915832281113,0.18890376389026642,0.47037237882614136,-0.2224469631910324,1.6162077188491821,0.9244232773780823,1.1299248326300502,1.1034335987229447,0.035684630274772644
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_robust_seed_1415,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,robust,320,0.0,0.056639377027750015,1415,0.0740586593747139,True,0.045867919921875,0.04670185595750809,0.22715120017528534,0.6317053437232971,-0.5303500890731812,2.270538806915283,1.5738611221313477,1.453796224586672,2.3207560989270077,0.05159766599535942,0.06603461503982544,0.09319884330034256,0.27024105191230774,0.5648185610771179,-0.7904040217399597,2.225536346435547,1.532136082649231,1.2310103003853816,2.5966423946660004,0.07303023338317871,0.026504848152399063,0.021228449419140816,0.25805550813674927,0.8782788515090942,-0.45721983909606934,2.0753047466278076,1.3207014799118042,1.22610859219395,2.3576639941219746,0.06659264117479324,0.0716230645775795,0.04974915832281113,0.18890376389026642,0.47037237882614136,-0.2224469631910324,1.6162077188491821,0.9244232773780823,1.1299248326300502,1.1034335987229447,0.035684630274772644
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.001_batch_size_16_scaler_type_robust_seed_1617,Gluonts,m1_monthly,12,8,3,8,500,0.001,16,robust,320,0.0,0.056639377027750015,1617,0.0740586593747139,True,0.045867919921875,0.04670185595750809,0.22715120017528534,0.6317053437232971,-0.5303500890731812,2.270538806915283,1.5738611221313477,1.453796224586672,2.3207560989270077,0.05159766599535942,0.06603461503982544,0.09319884330034256,0.27024105191230774,0.5648185610771179,-0.7904040217399597,2.225536346435547,1.532136082649231,1.2310103003853816,2.5966423946660004,0.07303023338317871,0.026504848152399063,0.021228449419140816,0.25805550813674927,0.8782788515090942,-0.45721983909606934,2.0753047466278076,1.3207014799118042,1.22610859219395,2.3576639941219746,0.06659264117479324,0.0716230645775795,0.04974915832281113,0.18890376389026642,0.47037237882614136,-0.2224469631910324,1.6162077188491821,0.9244232773780823,1.1299248326300502,1.1034335987229447,0.035684630274772644
