id,dataset_name,dataset_group,input_size,horizon,num_layers,hidden_size,max_steps,learning_rate,batch_size,scaler_type,total_params,smape,is_better,mlp.0.weight_mean,mlp.0.weight_median,mlp.0.weight_std,mlp.0.weight_max,mlp.0.weight_min,mlp.1.weight_mean,mlp.1.weight_median,mlp.1.weight_std,mlp.1.weight_max,mlp.1.weight_min,mlp.2.weight_mean,mlp.2.weight_median,mlp.2.weight_std,mlp.2.weight_max,mlp.2.weight_min,out.weight_mean,out.weight_median,out.weight_std,out.weight_max,out.weight_min
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0005_batch_size_32_scaler_type_robust,Gluonts,m1_monthly,12,8,3,32,100,0.0005,32,robust,2792,0.07710886001586914,True,0.007338680326938629,-0.0041565969586372375,0.16815359890460968,0.3368028700351715,-0.2996942400932312,0.0055267587304115295,0.004705926403403282,0.10603917390108109,0.2348320633172989,-0.211152583360672,0.004969757050275803,0.0060125840827822685,0.1035747155547142,0.2361678183078766,-0.2095993608236313,0.02303316630423069,0.022103726863861084,0.10334859788417816,0.2298404425382614,-0.22003218531608582
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0005_batch_size_64_scaler_type_identity,Gluonts,m1_monthly,12,8,3,32,100,0.0005,64,identity,2792,0.11030608415603638,False,0.0282164067029953,0.018174516037106514,0.16759900748729706,0.3343377411365509,-0.30577418208122253,0.009867094457149506,0.006723149213939905,0.10781680047512054,0.2291935533285141,-0.19613677263259888,0.01370261237025261,0.01393071934580803,0.10473257303237915,0.2290526032447815,-0.1855829507112503,0.03745439276099205,0.03619878739118576,0.1046455129981041,0.2342836558818817,-0.16388186812400818
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0005_batch_size_64_scaler_type_standard,Gluonts,m1_monthly,12,8,3,32,100,0.0005,64,standard,2792,0.07694851607084274,True,0.006478250026702881,-0.004519330337643623,0.16858774423599243,0.33951982855796814,-0.30005109310150146,0.005491507239639759,0.003441756824031472,0.10664069652557373,0.23587116599082947,-0.22372174263000488,0.0033294539898633957,0.0035477406345307827,0.10464742034673691,0.23534996807575226,-0.21629436314105988,0.02323329821228981,0.02544223517179489,0.10504937916994095,0.22161220014095306,-0.20385637879371643
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0005_batch_size_64_scaler_type_robust,Gluonts,m1_monthly,12,8,3,32,100,0.0005,64,robust,2792,0.07669547200202942,True,0.007404601201415062,0.0006728510488756001,0.16867831349372864,0.33981800079345703,-0.2944329082965851,0.00624094158411026,0.006214079447090626,0.1064842939376831,0.2365049421787262,-0.21015258133411407,0.006652874872088432,0.005814225412905216,0.10378428548574448,0.23689404129981995,-0.21927550435066223,0.025909069925546646,0.02805352583527565,0.10426745563745499,0.2297191619873047,-0.22396910190582275
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0005_batch_size_128_scaler_type_identity,Gluonts,m1_monthly,12,8,3,32,100,0.0005,128,identity,2792,0.09214884787797928,False,0.027728701010346413,0.01757601648569107,0.16768288612365723,0.3335622251033783,-0.3073386251926422,0.00961931049823761,0.0066723087802529335,0.10765732824802399,0.23473672568798065,-0.19373290240764618,0.013581941835582256,0.013452741317451,0.10462936758995056,0.23313356935977936,-0.18725793063640594,0.03699644282460213,0.03744763880968094,0.10461151599884033,0.23971237242221832,-0.1667061448097229
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0005_batch_size_128_scaler_type_standard,Gluonts,m1_monthly,12,8,3,32,100,0.0005,128,standard,2792,0.0768355056643486,True,0.007730582263320684,-0.0011453377082943916,0.16847580671310425,0.33959224820137024,-0.29753124713897705,0.006011429708451033,0.005028810352087021,0.10719028860330582,0.23797506093978882,-0.23340755701065063,0.002010184805840254,0.001388838398270309,0.10500677675008774,0.24253490567207336,-0.22255082428455353,0.022682711482048035,0.022946523502469063,0.10489445179700851,0.22280003130435944,-0.20264530181884766
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0005_batch_size_128_scaler_type_robust,Gluonts,m1_monthly,12,8,3,32,100,0.0005,128,robust,2792,0.0763564184308052,True,0.00870082899928093,-0.0018665717216208577,0.1682797521352768,0.340427428483963,-0.30848339200019836,0.006811342667788267,0.005632925312966108,0.10677015781402588,0.23737597465515137,-0.22262945771217346,0.005461972206830978,0.005553443916141987,0.10449013859033585,0.23996761441230774,-0.21836820244789124,0.026081012561917305,0.024438783526420593,0.1048201322555542,0.23235708475112915,-0.22639243304729462
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0001_batch_size_32_scaler_type_identity,Gluonts,m1_monthly,12,8,3,32,100,0.0001,32,identity,2792,0.9211732149124146,False,0.0049610259011387825,-0.000681947567500174,0.16411136090755463,0.2982674539089203,-0.28531795740127563,-0.00030915485695004463,-0.0026682219468057156,0.10331742465496063,0.1865939050912857,-0.1831398904323578,-0.000637443212326616,0.002227185759693384,0.10174315422773361,0.18535929918289185,-0.1808301955461502,0.009033122099936008,0.016128623858094215,0.10146033018827438,0.18482710421085358,-0.17161765694618225
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0001_batch_size_32_scaler_type_standard,Gluonts,m1_monthly,12,8,3,32,100,0.0001,32,standard,2792,0.07981192320585251,True,0.003701198613271117,-0.0009164797374978662,0.1639571636915207,0.2915412485599518,-0.28369399905204773,-0.0002857966464944184,-0.0016890540719032288,0.10327289253473282,0.18681073188781738,-0.18386393785476685,-0.0016624359413981438,0.0018114459235221148,0.10167433321475983,0.18744997680187225,-0.18331362307071686,0.007231674622744322,0.011368888430297375,0.10137931257486343,0.18427906930446625,-0.17739330232143402
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0001_batch_size_32_scaler_type_robust,Gluonts,m1_monthly,12,8,3,32,100,0.0001,32,robust,2792,0.08045246452093124,True,0.0038657195400446653,-0.0004973908653482795,0.1637757271528244,0.2910434901714325,-0.28574103116989136,-0.00029620970599353313,-0.0007222129497677088,0.10319485515356064,0.1865844428539276,-0.1838405430316925,-0.0014679798623546958,0.0007520257495343685,0.10164162516593933,0.1881246268749237,-0.18369537591934204,0.00778537429869175,0.012111315503716469,0.10143254697322845,0.18385137617588043,-0.17478936910629272
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0001_batch_size_64_scaler_type_identity,Gluonts,m1_monthly,12,8,3,32,100,0.0001,64,identity,2792,0.9091377258300781,False,0.005309786181896925,0.00014075441868044436,0.16413624584674835,0.29983511567115784,-0.2856048047542572,-0.00023857207270339131,-0.0027054203674197197,0.10337144136428833,0.187889963388443,-0.18235547840595245,-0.0003433267120271921,0.002271372824907303,0.10176525264978409,0.18696367740631104,-0.18141129612922668,0.009832272306084633,0.0162123441696167,0.10149896144866943,0.18634499609470367,-0.17149874567985535
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0001_batch_size_64_scaler_type_standard,Gluonts,m1_monthly,12,8,3,32,100,0.0001,64,standard,2792,0.07977087050676346,True,0.0034171156585216522,-0.0018526362255215645,0.1640959233045578,0.2917933762073517,-0.28325727581977844,-0.00023437535855919123,-0.0016661284025758505,0.1032663881778717,0.1872212439775467,-0.18436890840530396,-0.0014414587058126926,0.0014796394389122725,0.10168258845806122,0.1883549839258194,-0.18404603004455566,0.0075861248187720776,0.012588158249855042,0.10147403925657272,0.18558940291404724,-0.17802783846855164
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0001_batch_size_64_scaler_type_robust,Gluonts,m1_monthly,12,8,3,32,100,0.0001,64,robust,2792,0.08040820807218552,True,0.0035863714292645454,-0.0012164420913904905,0.16393887996673584,0.2916829288005829,-0.2842453122138977,-0.000343886436894536,-0.001021573320031166,0.10320030897855759,0.18702274560928345,-0.18424847722053528,-0.0011502581182867289,0.0010097345802932978,0.10161584615707397,0.18832553923130035,-0.18482443690299988,0.00811013113707304,0.013329099863767624,0.10153362154960632,0.185540571808815,-0.1759749948978424
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0001_batch_size_128_scaler_type_identity,Gluonts,m1_monthly,12,8,3,32,100,0.0001,128,identity,2792,0.9027909636497498,False,0.005514957010746002,0.0007348867366090417,0.1641691029071808,0.3008044362068176,-0.28543564677238464,-0.00022256316151469946,-0.0024102884344756603,0.10338779538869858,0.18860387802124023,-0.18181319534778595,-0.00022848532535135746,0.002393394708633423,0.10176912695169449,0.18765000998973846,-0.18193207681179047,0.01012030802667141,0.015190945006906986,0.10153421759605408,0.1871398687362671,-0.1723080426454544
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0001_batch_size_128_scaler_type_standard,Gluonts,m1_monthly,12,8,3,32,100,0.0001,128,standard,2792,0.07975982129573822,True,0.003936330322176218,-0.0011207660427317023,0.163961261510849,0.29226839542388916,-0.28347933292388916,-0.00017938693054020405,-0.0012631772551685572,0.10328319668769836,0.18700364232063293,-0.18368473649024963,-0.0015459854621440172,0.0017808785196393728,0.10170258581638336,0.1882559210062027,-0.18335962295532227,0.007566582411527634,0.01133404579013586,0.10141386836767197,0.18658505380153656,-0.17790527641773224
Gluonts_m1_monthly_hidden_size_32_max_steps_100_learning_rate_0.0001_batch_size_128_scaler_type_robust,Gluonts,m1_monthly,12,8,3,32,100,0.0001,128,robust,2792,0.08039921522140503,True,0.004044257570058107,-0.0008845874108374119,0.16386760771274567,0.2916163206100464,-0.28630873560905457,-0.0003195472527295351,-0.0009029191569425166,0.10321247577667236,0.18691204488277435,-0.18416506052017212,-0.001336731482297182,0.0009144946816377342,0.10164935886859894,0.18843291699886322,-0.18372543156147003,0.008060389198362827,0.011975308880209923,0.1014893651008606,0.18605296313762665,-0.17544075846672058
Gluonts_m1_monthly_hidden_size_32_max_steps_200_learning_rate_0.001_batch_size_32_scaler_type_identity,Gluonts,m1_monthly,12,8,3,32,200,0.001,32,identity,2792,0.08521784096956253,False,0.025051645934581757,0.02268684282898903,0.1695716381072998,0.35797634720802307,-0.34719184041023254,0.02124418132007122,0.015075615607202053,0.11468318849802017,0.35459503531455994,-0.2117590308189392,0.02311278134584427,0.019066249951720238,0.11005986481904984,0.3135630488395691,-0.1952585130929947,0.04624345153570175,0.048615843057632446,0.10530808568000793,0.248541459441185,-0.15856654942035675
Gluonts_m1_monthly_hidden_size_32_max_steps_200_learning_rate_0.001_batch_size_32_scaler_type_standard,Gluonts,m1_monthly,12,8,3,32,200,0.001,32,standard,2792,0.07468384504318237,True,0.02176581881940365,0.01329016499221325,0.18669475615024567,0.46391090750694275,-0.4792814552783966,0.019444935023784637,0.02384134754538536,0.12261021137237549,0.3972172141075134,-0.36573511362075806,0.005112295038998127,0.0020987517200410366,0.12452998012304306,0.3659570813179016,-0.3355039656162262,0.029897069558501244,0.03391718119382858,0.12134000658988953,0.3457222282886505,-0.2872634828090668
Gluonts_m1_monthly_hidden_size_32_max_steps_200_learning_rate_0.001_batch_size_32_scaler_type_robust,Gluonts,m1_monthly,12,8,3,32,200,0.001,32,robust,2792,0.07401606440544128,True,0.022930234670639038,0.018898814916610718,0.18353404104709625,0.47159117460250854,-0.43430477380752563,0.016209090128540993,0.01392827183008194,0.12223295122385025,0.3843265771865845,-0.34467849135398865,0.012163572944700718,0.0152107123285532,0.12256214022636414,0.3365747630596161,-0.3394995629787445,0.035776883363723755,0.036069199442863464,0.11223750561475754,0.31567078828811646,-0.26362356543540955
Gluonts_m1_monthly_hidden_size_32_max_steps_200_learning_rate_0.001_batch_size_64_scaler_type_identity,Gluonts,m1_monthly,12,8,3,32,200,0.001,64,identity,2792,0.08251472562551498,True,0.02489660121500492,0.0202958807349205,0.17017295956611633,0.3613463342189789,-0.3562191426753998,0.020314007997512817,0.013614396564662457,0.11564400792121887,0.33647575974464417,-0.20545804500579834,0.026667678728699684,0.02410828322172165,0.11034410446882248,0.31560343503952026,-0.19871459901332855,0.04598649591207504,0.04799661785364151,0.10441575944423676,0.24911431968212128,-0.1587620973587036
Gluonts_m1_monthly_hidden_size_32_max_steps_200_learning_rate_0.001_batch_size_64_scaler_type_standard,Gluonts,m1_monthly,12,8,3,32,200,0.001,64,standard,2792,0.07473867386579514,True,0.017447739839553833,0.006798651069402695,0.18743589520454407,0.48427748680114746,-0.4776622951030731,0.01797761581838131,0.016447726637125015,0.1257016360759735,0.3407675325870514,-0.3853239417076111,0.006480644457042217,0.004988661967217922,0.12570619583129883,0.3710940480232239,-0.3566794991493225,0.03151048347353935,0.036813512444496155,0.1236506998538971,0.3125636577606201,-0.28230661153793335
Gluonts_m1_monthly_hidden_size_32_max_steps_200_learning_rate_0.001_batch_size_64_scaler_type_robust,Gluonts,m1_monthly,12,8,3,32,200,0.001,64,robust,2792,0.07388415932655334,True,0.01872403733432293,0.0005512323114089668,0.18435567617416382,0.48091450333595276,-0.42673665285110474,0.016634637489914894,0.013768743723630905,0.12430419772863388,0.36896592378616333,-0.3288191854953766,0.011227043345570564,0.010729060508310795,0.12301470339298248,0.3209250569343567,-0.3344750702381134,0.04243884235620499,0.03979846462607384,0.11655225604772568,0.34507572650909424,-0.2702683210372925
Gluonts_m1_monthly_hidden_size_32_max_steps_200_learning_rate_0.001_batch_size_128_scaler_type_identity,Gluonts,m1_monthly,12,8,3,32,200,0.001,128,identity,2792,0.0824388712644577,True,0.023428982123732567,0.019960615783929825,0.17118263244628906,0.3687279224395752,-0.34751683473587036,0.020353905856609344,0.0160975381731987,0.11670119315385818,0.3419371247291565,-0.20727862417697906,0.025909103453159332,0.02035752683877945,0.11050204187631607,0.2983967661857605,-0.20685863494873047,0.04422152787446976,0.045717112720012665,0.10511110723018646,0.30101701617240906,-0.16022081673145294
Gluonts_m1_monthly_hidden_size_32_max_steps_200_learning_rate_0.001_batch_size_128_scaler_type_standard,Gluonts,m1_monthly,12,8,3,32,200,0.001,128,standard,2792,0.07357310503721237,True,0.018921414390206337,0.006447671912610531,0.18778501451015472,0.4585181772708893,-0.45348769426345825,0.01848737522959709,0.01895144023001194,0.12578192353248596,0.40965554118156433,-0.3644888699054718,0.004877662286162376,0.0013230000622570515,0.12659230828285217,0.41286328434944153,-0.38073650002479553,0.040071818977594376,0.045646779239177704,0.12617875635623932,0.3487740755081177,-0.29588577151298523
Gluonts_m1_monthly_hidden_size_32_max_steps_200_learning_rate_0.001_batch_size_128_scaler_type_robust,Gluonts,m1_monthly,12,8,3,32,200,0.001,128,robust,2792,0.07333173602819443,True,0.017396561801433563,0.003964896313846111,0.18211165070533752,0.4777795970439911,-0.44758176803588867,0.015959791839122772,0.012916217558085918,0.12271257489919662,0.36213889718055725,-0.341045618057251,0.009696249850094318,0.011883534491062164,0.12384720146656036,0.3245222866535187,-0.3367951214313507,0.04709221050143242,0.051332078874111176,0.11577311158180237,0.3287220597267151,-0.29021134972572327
