id,dataset_name,dataset_group,input_size,horizon,num_layers,hidden_size,max_steps,learning_rate,batch_size,scaler_type,total_params,smape,is_better,mlp.0.weight_mean,mlp.0.weight_median,mlp.0.weight_std,mlp.0.weight_max,mlp.0.weight_min,mlp.0.weight_frobenius_norm,mlp.0.weight_spectral_norm,mlp.0.weight_alpha,mlp.1.weight_mean,mlp.1.weight_median,mlp.1.weight_std,mlp.1.weight_max,mlp.1.weight_min,mlp.1.weight_frobenius_norm,mlp.1.weight_spectral_norm,mlp.1.weight_alpha,mlp.2.weight_mean,mlp.2.weight_median,mlp.2.weight_std,mlp.2.weight_max,mlp.2.weight_min,mlp.2.weight_frobenius_norm,mlp.2.weight_spectral_norm,mlp.2.weight_alpha,out.weight_mean,out.weight_median,out.weight_std,out.weight_max,out.weight_min,out.weight_frobenius_norm,out.weight_spectral_norm,out.weight_alpha
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0005_batch_size_32_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.0005,32,robust,320,0.0737052634358406,True,0.06245219707489014,0.057530369609594345,0.23921813070774078,0.6581000685691833,-0.5607084631919861,2.422407388687134,1.694044828414917,1.3372615623774686,0.09811782091856003,0.11307372152805328,0.28386521339416504,0.6289423108100891,-0.8073030114173889,2.402752637863159,1.687040090560913,1.2114417723906488,0.030531994998455048,0.04225322604179382,0.2789251208305359,0.8905634880065918,-0.5559073090553284,2.24472975730896,1.449217438697815,1.2569085256253478,0.07720354199409485,0.07361087203025818,0.19047534465789795,0.4932858347892761,-0.2532269060611725,1.6442140340805054,0.9380156993865967,1.4045806451877911
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0005_batch_size_32_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.0005,32,minmax,320,0.08181218057870865,True,0.10386773198843002,0.11452756822109222,0.21166323125362396,0.5236462950706482,-0.4603423476219177,2.3101131916046143,1.4876785278320312,1.3915437077415287,0.07279781997203827,0.11421728134155273,0.26239335536956787,0.5094027519226074,-0.6352941989898682,2.1784369945526123,1.3943462371826172,1.2535106708931392,0.007940731942653656,0.00951397605240345,0.24994882941246033,0.6349313259124756,-0.5513845682144165,2.0005996227264404,1.2077751159667969,1.3419945226573178,0.05981139838695526,0.04653380066156387,0.19201049208641052,0.48465561866760254,-0.2634662389755249,1.6088839769363403,0.9322407841682434,1.3296891807961893
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0005_batch_size_64_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,0.0005,64,identity,320,0.08407821506261826,False,0.0785147175192833,0.08474987745285034,0.1668030172586441,0.37648022174835205,-0.2962062656879425,1.8063303232192993,1.006116509437561,1.5554430776749908,0.06140400096774101,0.09408410638570786,0.24485400319099426,0.46076539158821106,-0.4405321478843689,2.0194880962371826,1.4158470630645752,1.2014971591376904,0.11137466132640839,0.08323013782501221,0.2726331651210785,0.8202990889549255,-0.3020407557487488,2.356039524078369,1.8108940124511719,1.1255099188342643,0.11730124056339264,0.12725600600242615,0.19374296069145203,0.5140672326087952,-0.26419827342033386,1.8118880987167358,1.1804744005203247,1.1648990433735606
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0005_batch_size_64_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.0005,64,standard,320,0.07440729439258575,True,0.05740724503993988,0.04068993777036667,0.24564769864082336,0.6042655110359192,-0.5560917258262634,2.4716968536376953,1.6198960542678833,1.397957300506789,0.042444564402103424,0.07964517176151276,0.3067498803138733,0.6627792716026306,-0.8182348012924194,2.47737979888916,1.5474666357040405,1.2332648849071872,0.02233302965760231,0.012388983741402626,0.2726680040359497,0.8639000058174133,-0.4273964762687683,2.1886487007141113,1.4804351329803467,1.2337759498730922,0.04351513087749481,0.041053008288145065,0.20059211552143097,0.4891710579395294,-0.40254831314086914,1.6420623064041138,1.0043963193893433,1.2009237443173315
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0005_batch_size_64_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.0005,64,robust,320,0.07366028428077698,True,0.06420961767435074,0.05606155842542648,0.24041059613227844,0.6838940978050232,-0.5859686136245728,2.4381003379821777,1.7233519554138184,1.4155846027638705,0.08838927745819092,0.13174954056739807,0.2916090786457062,0.6311544179916382,-0.828984260559082,2.4376845359802246,1.667425513267517,1.2041333688510532,0.03229363262653351,0.041637349873781204,0.2653350830078125,0.9115177989006042,-0.44983550906181335,2.1383445262908936,1.3885624408721924,1.350575044087352,0.07268407940864563,0.07779945433139801,0.19064819812774658,0.4988117218017578,-0.2981291115283966,1.6322689056396484,0.9362193942070007,1.470435518842763
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0005_batch_size_64_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.0005,64,minmax,320,0.08162067830562592,True,0.10997319221496582,0.10456880927085876,0.21504411101341248,0.5919932126998901,-0.34970635175704956,2.366528034210205,1.5395565032958984,1.4417646718384711,0.07423228770494461,0.10188731551170349,0.2599305808544159,0.5019222497940063,-0.6275847554206848,2.162581205368042,1.3014134168624878,1.231932007268482,0.004952847026288509,-0.00396111560985446,0.25139951705932617,0.6360681056976318,-0.6217132210731506,2.0115861892700195,1.2240180969238281,1.333631201413556,0.05625910311937332,0.03963682800531387,0.19107531011104584,0.47700047492980957,-0.2623277008533478,1.5934840440750122,0.9149041175842285,1.3447290796331355
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0005_batch_size_128_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,0.0005,128,identity,320,0.08458641916513443,False,0.08046253025531769,0.09241089969873428,0.1672164350748062,0.37938567996025085,-0.290807843208313,1.8181896209716797,1.0222009420394897,1.563390166463097,0.06521426886320114,0.10185304284095764,0.2471129149198532,0.466002881526947,-0.4377744495868683,2.044586181640625,1.4518299102783203,1.2186009121619739,0.11012520641088486,0.0819820910692215,0.2678245007991791,0.7881932258605957,-0.3033359944820404,2.316653251647949,1.7610722780227661,1.1158225999494893,0.11764267832040787,0.12816962599754333,0.19354148209095,0.5135159492492676,-0.26401543617248535,1.8119268417358398,1.1824580430984497,1.1748655518067235
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0005_batch_size_128_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.0005,128,standard,320,0.07451743632555008,True,0.05818266049027443,0.04551459848880768,0.2448878139257431,0.6198680996894836,-0.5259499549865723,2.4661924839019775,1.5944995880126953,1.462679955161508,0.023417098447680473,0.050326697528362274,0.30361244082450867,0.7108696699142456,-0.8578941226005554,2.4361133575439453,1.734264612197876,1.1955281745702475,0.02711481600999832,0.02576555497944355,0.26076439023017883,0.8541150093078613,-0.44400402903556824,2.097362756729126,1.4276902675628662,1.2506583032218845,0.05853972211480141,0.04213981330394745,0.1912413388490677,0.4800059497356415,-0.23485167324543,1.6000030040740967,0.8916206359863281,1.2332169828565456
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0005_batch_size_128_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.0005,128,robust,320,0.07335246354341507,True,0.06354567408561707,0.05447716265916824,0.22854331135749817,0.6258262395858765,-0.538296639919281,2.324205160140991,1.5945005416870117,1.4878806144223287,0.09160101413726807,0.12097644805908203,0.30492761731147766,0.5723586082458496,-0.8627570271492004,2.547112464904785,1.893273115158081,1.2366395280705114,0.03581343591213226,0.031874287873506546,0.261057585477829,0.8065372705459595,-0.5641807913780212,2.1080214977264404,1.4279800653457642,1.120992478484515,0.06460517644882202,0.051445361226797104,0.18917006254196167,0.49650001525878906,-0.2338700145483017,1.5991826057434082,0.8923591375350952,1.234840707811641
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0005_batch_size_128_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.0005,128,minmax,320,0.08149462938308716,True,0.0748073011636734,0.05919289588928223,0.20331013202667236,0.5870441198348999,-0.36162513494491577,2.1225905418395996,1.5227879285812378,1.3880694426481552,0.04953174293041229,0.08308245241641998,0.26972994208335876,0.4687856435775757,-0.8368464112281799,2.1939210891723633,1.5657154321670532,1.3279823435175904,0.014106908813118935,-0.010971296578645706,0.24434000253677368,0.6572049260139465,-0.5677528381347656,1.957975149154663,1.1905051469802856,1.3495434973817388,0.06088399514555931,0.04059382528066635,0.1916380375623703,0.46890056133270264,-0.23485167324543,1.608616828918457,0.9041591286659241,1.264381713702951
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0005_batch_size_256_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,0.0005,256,identity,320,0.08579733967781067,False,0.07691335678100586,0.08217374980449677,0.16832445561885834,0.37976402044296265,-0.3017299771308899,1.8132520914077759,1.0275778770446777,1.5273042642596102,0.05854075402021408,0.10166703164577484,0.24552655220031738,0.4649023711681366,-0.4491054117679596,2.0192723274230957,1.4187442064285278,1.2239034933249582,0.11191165447235107,0.0836644321680069,0.27266725897789,0.8076791763305664,-0.3039926588535309,2.357919931411743,1.8125971555709839,1.1477316295375444,0.11760532855987549,0.12776529788970947,0.19391457736492157,0.5188868045806885,-0.2659878134727478,1.8143229484558105,1.188462257385254,1.17524869268279
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0005_batch_size_256_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.0005,256,standard,320,0.07463441044092178,True,0.06861954182386398,0.040400683879852295,0.25569435954093933,0.6741958856582642,-0.5462732911109924,2.5939300060272217,1.7099705934524536,1.396925728304956,0.053445711731910706,0.05208490788936615,0.3107898533344269,0.7031621932983398,-0.8908423781394958,2.5228145122528076,1.643365740776062,1.2247729250321875,0.011465922929346561,0.010614367201924324,0.27089977264404297,0.8623925447463989,-0.4893079102039337,2.1691384315490723,1.5359879732131958,1.2038684931416985,0.0466904491186142,0.025753462687134743,0.19281814992427826,0.45989927649497986,-0.2959640920162201,1.5871249437332153,0.8899365663528442,1.3298564836155684
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0005_batch_size_256_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.0005,256,robust,320,0.07350891828536987,True,0.06982935965061188,0.05124473199248314,0.23582994937896729,0.6526955962181091,-0.5439513325691223,2.409817934036255,1.6600717306137085,1.4826277027544972,0.08714470267295837,0.1499398797750473,0.30486351251602173,0.6385568976402283,-0.8701236844062805,2.536592483520508,1.8616927862167358,1.2381618855606435,0.02526867389678955,0.04619676619768143,0.2661779522895813,0.7894977331161499,-0.6264151334762573,2.1389973163604736,1.4624042510986328,1.207031669031077,0.06576951593160629,0.06573516875505447,0.18776772916316986,0.4767051637172699,-0.23860058188438416,1.5916250944137573,0.8764283061027527,1.2205539135679664
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0005_batch_size_256_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.0005,256,minmax,320,0.08268620073795319,True,0.06736589223146439,0.0565507598221302,0.207128643989563,0.5907687544822693,-0.3132377862930298,2.1340761184692383,1.5351921319961548,1.3953468920911867,0.041676849126815796,0.08104680478572845,0.2670852839946747,0.523335337638855,-0.9355197548866272,2.162539482116699,1.4583795070648193,1.2664136004403228,0.01841888204216957,0.007153879851102829,0.245216503739357,0.7161890864372253,-0.7151986360549927,1.9672582149505615,1.231366753578186,1.3292703480510295,0.055144697427749634,0.03193622827529907,0.18861901760101318,0.41629546880722046,-0.2501550316810608,1.5721185207366943,0.8452983498573303,1.25029807721916
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_16_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,16,identity,320,0.31273600459098816,False,0.06341070681810379,0.053977616131305695,0.16179780662059784,0.36950939893722534,-0.27532336115837097,1.702688217163086,0.9327433705329895,1.6593606746805771,0.061154045164585114,0.07442590594291687,0.22570635378360748,0.45677462220191956,-0.3214488923549652,1.8707547187805176,1.2333605289459229,1.1209244199063004,0.05095340311527252,0.004026496782898903,0.2312304824590683,0.433877557516098,-0.2987630367279053,1.8942234516143799,1.2227420806884766,1.2957377798705028,0.08564876765012741,0.07601416856050491,0.19254298508167267,0.4327869117259979,-0.2615092396736145,1.685866117477417,1.013446569442749,1.2399642211583233
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_16_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,16,standard,320,0.07927804440259933,True,0.011823992244899273,0.039207909256219864,0.15914098918437958,0.29467514157295227,-0.28860530257225037,1.5635547637939453,0.8123584389686584,1.6499743655295531,0.006589438300579786,0.03820781409740448,0.2153535783290863,0.362737774848938,-0.4233301281929016,1.723634958267212,1.0017071962356567,1.1610934876849586,0.01284894160926342,-0.016911501064896584,0.22756725549697876,0.4612717628479004,-0.3348327577114105,1.8234376907348633,1.1569709777832031,1.2534142434328672,0.028670646250247955,0.012240326963365078,0.19276836514472961,0.3841102719306946,-0.28012484312057495,1.5591105222702026,0.8276976346969604,1.2262840093197789
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_16_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,16,robust,320,0.07903740555047989,True,0.01591799594461918,0.03806265443563461,0.16019819676876068,0.29047611355781555,-0.35112065076828003,1.5773448944091797,0.8087849020957947,1.601636946060679,0.029588177800178528,0.0757109522819519,0.2062768191099167,0.3604016602039337,-0.3812223970890045,1.6671043634414673,0.9414036870002747,1.1426199484802664,0.012198228389024734,-0.021690333262085915,0.23228345811367035,0.47973304986953735,-0.36011162400245667,1.8608282804489136,1.1684211492538452,1.2525918892139245,0.03501422703266144,0.015933828428387642,0.19337277114391327,0.4220978915691376,-0.2769952118396759,1.5721378326416016,0.8629090189933777,1.2422541037352304
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_16_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,16,minmax,320,0.1507929116487503,False,0.050873760133981705,0.057355739176273346,0.16948507726192474,0.3999480605125427,-0.28842103481292725,1.7338049411773682,0.952214777469635,1.447120854317315,0.03909999877214432,0.07522213459014893,0.2189134806394577,0.39979317784309387,-0.3671247363090515,1.7790229320526123,1.0517809391021729,1.1821224391273168,0.016765497624874115,-0.013864611275494099,0.23245686292648315,0.48358047008514404,-0.3738657832145691,1.8644853830337524,1.1631163358688354,1.2876807454676187,0.031064927577972412,0.012488940730690956,0.19338840246200562,0.39662057161331177,-0.27832290530204773,1.5669405460357666,0.8414639830589294,1.2344612816902132
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_32_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,32,identity,320,0.2541669011116028,False,0.06904415041208267,0.06448360532522202,0.16046428680419922,0.3723750710487366,-0.253218412399292,1.711585521697998,0.9536535739898682,1.6725208280930217,0.06441847234964371,0.06803103536367416,0.22518351674079895,0.47272613644599915,-0.3274695575237274,1.8737318515777588,1.2397980690002441,1.1474627233871881,0.0532098188996315,-0.00019624445121735334,0.23257316648960114,0.43675681948661804,-0.3001451790332794,1.9086592197418213,1.2394670248031616,1.3025246139396784,0.08896395564079285,0.07969152927398682,0.19139839708805084,0.4453262984752655,-0.2684379816055298,1.6885104179382324,1.0125219821929932,1.199627987528007
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_32_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,32,standard,320,0.07895591855049133,True,0.01124641764909029,0.035781532526016235,0.16067619621753693,0.29173174500465393,-0.3055523931980133,1.5781505107879639,0.8068809509277344,1.6447000649238415,0.008177638053894043,0.04600872844457626,0.2155066877603531,0.3626043200492859,-0.4335760176181793,1.7252943515777588,0.9867632985115051,1.196805169168715,0.013571578077971935,-0.02001713216304779,0.2293689101934433,0.4746190011501312,-0.34574469923973083,1.838160514831543,1.163391351699829,1.253816242846772,0.03657517582178116,0.014877035282552242,0.1941973716020584,0.43104949593544006,-0.27452999353408813,1.5808931589126587,0.8767564296722412,1.269486219991116
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_32_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,32,robust,320,0.07891828566789627,True,0.017404921352863312,0.03639844432473183,0.16064317524433136,0.2864837944507599,-0.36997365951538086,1.583186388015747,0.8112289905548096,1.614866281293578,0.03151224926114082,0.08451326191425323,0.20726615190505981,0.375184565782547,-0.38503551483154297,1.6771838665008545,0.9366478323936462,1.1628734072896034,0.010918580926954746,-0.029396677389740944,0.2336018681526184,0.4810570776462555,-0.36744922399520874,1.8708552122116089,1.1715749502182007,1.2481974347637539,0.03602369502186775,0.017851129174232483,0.19225533306598663,0.40765276551246643,-0.27108675241470337,1.5648094415664673,0.8412979245185852,1.2176610046721588
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_32_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,32,minmax,320,0.14935149252414703,False,0.0518762581050396,0.060686565935611725,0.169401615858078,0.4046517610549927,-0.30900055170059204,1.735872507095337,0.9760088920593262,1.4112718037139222,0.0429481640458107,0.07642999291419983,0.21988524496555328,0.4075603187084198,-0.35893744230270386,1.7923226356506348,1.0626085996627808,1.182847253142225,0.01726089045405388,-0.010144023224711418,0.2332204282283783,0.48534414172172546,-0.38277605175971985,1.8708665370941162,1.1625075340270996,1.3076047276164768,0.03422416001558304,0.016093239188194275,0.1932620406150818,0.40107855200767517,-0.280971884727478,1.5701518058776855,0.8400534987449646,1.2117305808546432
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_64_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,64,identity,320,0.16739362478256226,False,0.0713157057762146,0.06047581136226654,0.16029812395572662,0.37577927112579346,-0.2736051678657532,1.7190160751342773,0.9685356616973877,1.6558700744685675,0.061583422124385834,0.07472681999206543,0.22739055752754211,0.463897168636322,-0.33777284622192383,1.8846577405929565,1.2464739084243774,1.1280592659650845,0.05707896500825882,0.011198675259947777,0.23360320925712585,0.46378347277641296,-0.31044480204582214,1.9238040447235107,1.2672843933105469,1.3109410481383366,0.09395962953567505,0.08815024793148041,0.18969079852104187,0.4661838412284851,-0.2833583354949951,1.6934889554977417,1.015977382659912,1.1747133615394116
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_64_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,64,standard,320,0.07904067635536194,True,0.01284502912312746,0.03826206922531128,0.16110438108444214,0.29319649934768677,-0.3115012049674988,1.5835034847259521,0.8119398951530457,1.664884215038326,0.007302623242139816,0.04949623718857765,0.2180679887533188,0.3650677502155304,-0.44249051809310913,1.7455217838287354,0.9934860467910767,1.1980291984917053,0.01346511859446764,-0.026918917894363403,0.22825554013252258,0.46962496638298035,-0.3168540298938751,1.829218864440918,1.1538360118865967,1.227940628293089,0.033087197691202164,0.014049203135073185,0.19287094473838806,0.4017047882080078,-0.2748729884624481,1.565507411956787,0.8389043807983398,1.2282988216554036
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_64_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,64,robust,320,0.07886060327291489,True,0.018410924822092056,0.03649605065584183,0.16136397421360016,0.288059264421463,-0.3673253059387207,1.5912951231002808,0.8141810297966003,1.6393391520189873,0.03130464628338814,0.08993899822235107,0.20743787288665771,0.3811291456222534,-0.39700818061828613,1.6782934665679932,0.9372596740722656,1.1758491156513218,0.010388805530965328,-0.031625114381313324,0.23416854441165924,0.48252570629119873,-0.373636931180954,1.87519109249115,1.1672803163528442,1.2444399091640779,0.035654954612255096,0.018147755414247513,0.19218428432941437,0.40644556283950806,-0.26838988065719604,1.5637099742889404,0.8402896523475647,1.2176819454430106
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_64_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,64,minmax,320,0.1468300074338913,False,0.05328747630119324,0.05683893710374832,0.16993103921413422,0.41234099864959717,-0.2892206013202667,1.744920253753662,0.9769110083580017,1.4307079558301121,0.04209433123469353,0.07841558009386063,0.2195831835269928,0.40920671820640564,-0.36389777064323425,1.7886523008346558,1.04997980594635,1.161417273748967,0.01620015688240528,-0.017127342522144318,0.23380455374717712,0.48647552728652954,-0.38448968529701233,1.8749210834503174,1.1678589582443237,1.3018032738052692,0.036197856068611145,0.014575897715985775,0.19371843338012695,0.41329020261764526,-0.2711451053619385,1.5765708684921265,0.8560178875923157,1.2337156483699931
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_128_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,128,identity,320,0.14498917758464813,False,0.07256290316581726,0.06077458709478378,0.16019780933856964,0.3766138553619385,-0.27333879470825195,1.7231241464614868,0.9751572608947754,1.652821242172001,0.062310706824064255,0.07966233789920807,0.2279733568429947,0.46518927812576294,-0.3411644995212555,1.8906841278076172,1.2463082075119019,1.1409061413003225,0.05831555649638176,0.013610189780592918,0.23392997682094574,0.4703502058982849,-0.3026360869407654,1.9287124872207642,1.2753396034240723,1.3180176533094579,0.09419871121644974,0.09048508107662201,0.1894567459821701,0.4715609550476074,-0.2765870690345764,1.6926618814468384,1.0235148668289185,1.2039729475235268
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_128_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,128,standard,320,0.07910385727882385,True,0.012713029980659485,0.034804567694664,0.1611868441104889,0.2968079447746277,-0.3136731684207916,1.5842065811157227,0.8125740885734558,1.6753290062690076,0.00714518316090107,0.04952477663755417,0.21789567172527313,0.3613796830177307,-0.4451783001422882,1.7441023588180542,1.0135245323181152,1.1957464123409274,0.01110360398888588,-0.02459654211997986,0.2306993305683136,0.46945810317993164,-0.3438793122768402,1.847731113433838,1.1619668006896973,1.2434880176770107,0.030035901814699173,0.014010222628712654,0.19283053278923035,0.39751511812210083,-0.27885136008262634,1.5612461566925049,0.8360580801963806,1.2362921530432607
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_128_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,128,robust,320,0.07893816381692886,True,0.018580717965960503,0.03667673468589783,0.16140057146549225,0.2905999720096588,-0.3447137176990509,1.5918407440185547,0.8195871710777283,1.6328253752559467,0.03060932271182537,0.09076860547065735,0.20739293098449707,0.3599160611629486,-0.39824241399765015,1.6771167516708374,0.936559796333313,1.19816529776833,0.009348554536700249,-0.03296935185790062,0.2337818741798401,0.4813184440135956,-0.3843245804309845,1.871749758720398,1.1665266752243042,1.2411060817511996,0.03270389139652252,0.019791431725025177,0.19203048944473267,0.40154582262039185,-0.2720835506916046,1.5583633184432983,0.8369383215904236,1.2209246835305754
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_128_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,128,minmax,320,0.15093937516212463,False,0.05411325767636299,0.06250713765621185,0.168959379196167,0.41011205315589905,-0.3038181662559509,1.7382892370224,0.9842244982719421,1.408433721991661,0.04345704987645149,0.07529932260513306,0.21962715685367584,0.41386574506759644,-0.3566930592060089,1.7910819053649902,1.0626072883605957,1.2027938933755122,0.014990108087658882,-0.010250971652567387,0.23378115892410278,0.4841761589050293,-0.37916240096092224,1.8740900754928589,1.1608384847640991,1.2964054987984086,0.03145246207714081,0.015643542632460594,0.19333378970623016,0.39610788226127625,-0.27840811014175415,1.5670039653778076,0.83493971824646,1.2147855463103292
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_256_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,256,identity,320,0.13943804800510406,False,0.07340860366821289,0.06438729166984558,0.1599624902009964,0.3769572377204895,-0.2692932188510895,1.7244634628295898,0.9794562458992004,1.6412128500372585,0.0604536272585392,0.0801205262541771,0.228010892868042,0.4664897322654724,-0.3362979292869568,1.8871116638183594,1.2502497434616089,1.140457005965059,0.05905378609895706,0.01777784526348114,0.23478761315345764,0.4740975499153137,-0.3102370798587799,1.9368027448654175,1.2816708087921143,1.3157388411112285,0.09450696408748627,0.09371358901262283,0.18909300863742828,0.4728679358959198,-0.28105735778808594,1.6911578178405762,1.0169970989227295,1.1886535011370947
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_256_scaler_type_standard,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,256,standard,320,0.07911398261785507,True,0.012255688197910786,0.034785009920597076,0.16184784471988678,0.2928709387779236,-0.3231204152107239,1.5903185606002808,0.8172277808189392,1.6714627449978414,0.007048856467008591,0.055268071591854095,0.2177661806344986,0.36196810007095337,-0.4439634680747986,1.7430418729782104,1.0137736797332764,1.1661061024038053,0.0109975915402174,-0.020133106037974358,0.23068328201770782,0.4689127802848816,-0.3592281937599182,1.8475621938705444,1.164260745048523,1.2594177866810268,0.030285753309726715,0.012334407307207584,0.1925799697637558,0.39194151759147644,-0.2748226523399353,1.5595747232437134,0.8341635465621948,1.2458135748464556
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_256_scaler_type_robust,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,256,robust,320,0.07892455905675888,True,0.017806822434067726,0.03679686039686203,0.16157127916812897,0.28837573528289795,-0.3376254141330719,1.5926539897918701,0.8206741213798523,1.6260223588397036,0.02932775393128395,0.09289313852787018,0.20800358057022095,0.3607783913612366,-0.39588025212287903,1.6804876327514648,0.9407561421394348,1.2078643507729323,0.009282762184739113,-0.031402722001075745,0.23386135697364807,0.4807436168193817,-0.37705305218696594,1.8723641633987427,1.1671161651611328,1.2397855730754945,0.03268157318234444,0.01666947454214096,0.1918112337589264,0.39693376421928406,-0.2713729441165924,1.5566041469573975,0.8349224925041199,1.2402115728108045
Gluonts_m1_monthly_hidden_size_8_learning_rate_0.0001_batch_size_256_scaler_type_minmax,Gluonts,m1_monthly,12,8,3,8,1000,0.0001,256,minmax,320,0.15108667314052582,False,0.05093926563858986,0.057907767593860626,0.17054446041584015,0.41353148221969604,-0.3078767657279968,1.7439326047897339,0.9836206436157227,1.443634157078071,0.04212399572134018,0.07653570175170898,0.22020433843135834,0.4010508358478546,-0.3669185936450958,1.7935775518417358,1.0573168992996216,1.183065985214129,0.016427889466285706,-0.007826244458556175,0.23320171236991882,0.48295074701309204,-0.3981838524341583,1.870237112045288,1.1606950759887695,1.3128596284522678,0.03161996230483055,0.013566572219133377,0.19274744391441345,0.38839229941368103,-0.279965877532959,1.5625905990600586,0.8291873931884766,1.2143260899273594
Gluonts_m1_monthly_hidden_size_8_learning_rate_5e-05_batch_size_16_scaler_type_identity,Gluonts,m1_monthly,12,8,3,8,1000,5e-05,16,identity,320,0.7050068974494934,False,0.03634326159954071,0.029909620061516762,0.15899233520030975,0.3340179920196533,-0.2770825922489166,1.5979804992675781,0.8546921610832214,1.666213487045044,0.03899349272251129,0.07691699266433716,0.2200596183538437,0.4044882655143738,-0.32004696130752563,1.7879011631011963,1.1109429597854614,1.1320696206432765,0.02957789972424507,0.004810751415789127,0.22426950931549072,0.4036995470523834,-0.30519065260887146,1.8096925020217896,1.1599780321121216,1.316936475218728,0.05135402828454971,0.03811580315232277,0.19437400996685028,0.3969898521900177,-0.2641189396381378,1.60834801197052,0.8899668455123901,1.2446969807979835
